collection_chunk_id,chunk_rank_start,chunk_rank_end,fortune_rank_2025,company_name,ticker,cik,cik_padded,target_report_year,form_type,filing_date,report_date,accession_number,primary_document,sec_filing_url,sec_document_url,local_html_path,local_text_path,download_status,failure_reason,total_words,ai_keyword_count,ai_keyword_per_10k_words
2,26,50,43,Tesla,TSLA,1318605,0001318605,2025,10-K,2026-01-29,2025-12-31,0001628280-26-003952,tsla-20251231.htm,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/TSLA/2025_TSLA_10k.html,data/processed/sec_10k_text/top100/chunk_02/TSLA/2025_TSLA_10k.txt,success,,57185,18,3.147679
2,26,50,44,Walt Disney,DIS,1744489,0001744489,2023,10-K,2023-11-21,2023-09-30,0001744489-23-000216,dis-20230930.htm,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000216/,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000216/dis-20230930.htm,data/raw/sec_10k_html/top100/chunk_02/DIS/2023_DIS_10k.html,data/processed/sec_10k_text/top100/chunk_02/DIS/2023_DIS_10k.txt,success,,64458,3,0.465419
2,26,50,44,Walt Disney,DIS,1744489,0001744489,2024,10-K,2024-11-14,2024-09-28,0001744489-24-000276,dis-20240928.htm,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000276/,https://www.sec.gov/Archives/edgar/data/1744489/000174448924000276/dis-20240928.htm,data/raw/sec_10k_html/top100/chunk_02/DIS/2024_DIS_10k.html,data/processed/sec_10k_text/top100/chunk_02/DIS/2024_DIS_10k.txt,success,,63484,5,0.7876
2,26,50,44,Walt Disney,DIS,1744489,0001744489,2025,10-K,2025-11-13,2025-09-27,0001744489-25-000155,dis-20250927.htm,https://www.sec.gov/Archives/edgar/data/1744489/000174448925000155/,https://www.sec.gov/Archives/edgar/data/1744489/000174448925000155/dis-20250927.htm,data/raw/sec_10k_html/top100/chunk_02/DIS/2025_DIS_10k.html,data/processed/sec_10k_text/top100/chunk_02/DIS/2025_DIS_10k.txt,success,,62636,5,0.798263
2,26,50,45,Johnson & Johnson,JNJ,200406,0000200406,2023,10-K,2024-02-16,2023-12-31,0000200406-24-000013,jnj-20231231.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040624000013/,https://www.sec.gov/Archives/edgar/data/200406/000020040624000013/jnj-20231231.htm,data/raw/sec_10k_html/top100/chunk_02/JNJ/2023_JNJ_10k.html,data/processed/sec_10k_text/top100/chunk_02/JNJ/2023_JNJ_10k.txt,success,,61596,5,0.811741
2,26,50,45,Johnson & Johnson,JNJ,200406,0000200406,2024,10-K,2025-02-13,2024-12-29,0000200406-25-000038,jnj-20241229.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040625000038/,https://www.sec.gov/Archives/edgar/data/200406/000020040625000038/jnj-20241229.htm,data/raw/sec_10k_html/top100/chunk_02/JNJ/2024_JNJ_10k.html,data/processed/sec_10k_text/top100/chunk_02/JNJ/2024_JNJ_10k.txt,success,,62188,3,0.482408
2,26,50,45,Johnson & Johnson,JNJ,200406,0000200406,2025,10-K,2026-02-11,2025-12-28,0000200406-26-000016,jnj-20251228.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040626000016/,https://www.sec.gov/Archives/edgar/data/200406/000020040626000016/jnj-20251228.htm,data/raw/sec_10k_html/top100/chunk_02/JNJ/2025_JNJ_10k.html,data/processed/sec_10k_text/top100/chunk_02/JNJ/2025_JNJ_10k.txt,success,,61745,3,0.485869
2,26,50,46,PepsiCo,PEP,77476,0000077476,2023,10-K,2024-02-09,2023-12-30,0000077476-24-000008,pep-20231230.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747624000008/,https://www.sec.gov/Archives/edgar/data/77476/000007747624000008/pep-20231230.htm,data/raw/sec_10k_html/top100/chunk_02/PEP/2023_PEP_10k.html,data/processed/sec_10k_text/top100/chunk_02/PEP/2023_PEP_10k.txt,success,,60823,9,1.479703
2,26,50,46,PepsiCo,PEP,77476,0000077476,2024,10-K,2025-02-04,2024-12-28,0000077476-25-000007,pep-20241228.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747625000007/,https://www.sec.gov/Archives/edgar/data/77476/000007747625000007/pep-20241228.htm,data/raw/sec_10k_html/top100/chunk_02/PEP/2024_PEP_10k.html,data/processed/sec_10k_text/top100/chunk_02/PEP/2024_PEP_10k.txt,success,,61619,15,2.434314
2,26,50,46,PepsiCo,PEP,77476,0000077476,2025,10-K,2026-02-03,2025-12-27,0000077476-26-000007,pep-20251227.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747626000007/,https://www.sec.gov/Archives/edgar/data/77476/000007747626000007/pep-20251227.htm,data/raw/sec_10k_html/top100/chunk_02/PEP/2025_PEP_10k.html,data/processed/sec_10k_text/top100/chunk_02/PEP/2025_PEP_10k.txt,success,,59980,19,3.167723
2,26,50,47,Boeing,BA,12927,0000012927,2023,10-K,2024-01-31,2023-12-31,0000012927-24-000010,ba-20231231.htm,https://www.sec.gov/Archives/edgar/data/12927/000001292724000010/,https://www.sec.gov/Archives/edgar/data/12927/000001292724000010/ba-20231231.htm,data/raw/sec_10k_html/top100/chunk_02/BA/2023_BA_10k.html,data/processed/sec_10k_text/top100/chunk_02/BA/2023_BA_10k.txt,success,,54481,2,0.3671
2,26,50,47,Boeing,BA,12927,0000012927,2024,10-K,2025-02-03,2024-12-31,0000012927-25-000015,ba-20241231.htm,https://www.sec.gov/Archives/edgar/data/12927/000001292725000015/,https://www.sec.gov/Archives/edgar/data/12927/000001292725000015/ba-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/BA/2024_BA_10k.html,data/processed/sec_10k_text/top100/chunk_02/BA/2024_BA_10k.txt,success,,59448,2,0.336428
2,26,50,47,Boeing,BA,12927,0000012927,2025,10-K,2026-01-30,2025-12-31,0001628280-26-004357,ba-20251231.htm,https://www.sec.gov/Archives/edgar/data/12927/000162828026004357/,https://www.sec.gov/Archives/edgar/data/12927/000162828026004357/ba-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/BA/2025_BA_10k.html,data/processed/sec_10k_text/top100/chunk_02/BA/2025_BA_10k.txt,success,,60122,2,0.332657
2,26,50,48,UPS,UPS,1090727,0001090727,2023,10-K,2024-02-20,2023-12-31,0001090727-24-000008,ups-20231231.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000008/,https://www.sec.gov/Archives/edgar/data/1090727/000109072724000008/ups-20231231.htm,data/raw/sec_10k_html/top100/chunk_02/UPS/2023_UPS_10k.html,data/processed/sec_10k_text/top100/chunk_02/UPS/2023_UPS_10k.txt,success,,64772,4,0.617551
2,26,50,48,UPS,UPS,1090727,0001090727,2024,10-K,2025-02-18,2024-12-31,0001090727-25-000019,ups-20241231.htm,https://www.sec.gov/Archives/edgar/data/1090727/000109072725000019/,https://www.sec.gov/Archives/edgar/data/1090727/000109072725000019/ups-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/UPS/2024_UPS_10k.html,data/processed/sec_10k_text/top100/chunk_02/UPS/2024_UPS_10k.txt,success,,68107,5,0.734139
2,26,50,48,UPS,UPS,1090727,0001090727,2025,10-K,2026-02-17,2025-12-31,0001628280-26-008432,ups-20251231.htm,https://www.sec.gov/Archives/edgar/data/1090727/000162828026008432/,https://www.sec.gov/Archives/edgar/data/1090727/000162828026008432/ups-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/UPS/2025_UPS_10k.html,data/processed/sec_10k_text/top100/chunk_02/UPS/2025_UPS_10k.txt,success,,63188,7,1.107805
2,26,50,49,RTX,RTX,101829,0000101829,2023,10-K,2024-02-05,2023-12-31,0000101829-24-000008,rtx-20231231.htm,https://www.sec.gov/Archives/edgar/data/101829/000010182924000008/,https://www.sec.gov/Archives/edgar/data/101829/000010182924000008/rtx-20231231.htm,data/raw/sec_10k_html/top100/chunk_02/RTX/2023_RTX_10k.html,data/processed/sec_10k_text/top100/chunk_02/RTX/2023_RTX_10k.txt,success,,78475,4,0.509716
2,26,50,49,RTX,RTX,101829,0000101829,2024,10-K,2025-02-03,2024-12-31,0000101829-25-000005,rtx-20241231.htm,https://www.sec.gov/Archives/edgar/data/101829/000010182925000005/,https://www.sec.gov/Archives/edgar/data/101829/000010182925000005/rtx-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/RTX/2024_RTX_10k.html,data/processed/sec_10k_text/top100/chunk_02/RTX/2024_RTX_10k.txt,success,,84314,10,1.186043
2,26,50,49,RTX,RTX,101829,0000101829,2025,10-K,2026-02-06,2025-12-31,0000101829-26-000006,rtx-20251231.htm,https://www.sec.gov/Archives/edgar/data/101829/000010182926000006/,https://www.sec.gov/Archives/edgar/data/101829/000010182926000006/rtx-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/RTX/2025_RTX_10k.html,data/processed/sec_10k_text/top100/chunk_02/RTX/2025_RTX_10k.txt,success,,77335,9,1.163768
2,26,50,50,FedEx,FDX,1048911,0001048911,2023,10-K,2023-07-17,2023-05-31,0000950170-23-033201,fdx-20230531.htm,https://www.sec.gov/Archives/edgar/data/1048911/000095017023033201/,https://www.sec.gov/Archives/edgar/data/1048911/000095017023033201/fdx-20230531.htm,data/raw/sec_10k_html/top100/chunk_02/FDX/2023_FDX_10k.html,data/processed/sec_10k_text/top100/chunk_02/FDX/2023_FDX_10k.txt,success,,73200,9,1.229508
2,26,50,50,FedEx,FDX,1048911,0001048911,2024,10-K,2024-07-15,2024-05-31,0000950170-24-083577,fdx-20240531.htm,https://www.sec.gov/Archives/edgar/data/1048911/000095017024083577/,https://www.sec.gov/Archives/edgar/data/1048911/000095017024083577/fdx-20240531.htm,data/raw/sec_10k_html/top100/chunk_02/FDX/2024_FDX_10k.html,data/processed/sec_10k_text/top100/chunk_02/FDX/2024_FDX_10k.txt,success,,75805,28,3.693688
2,26,50,50,FedEx,FDX,1048911,0001048911,2025,10-K,2025-07-21,2025-05-31,0001048911-25-000011,fdx-20250531.htm,https://www.sec.gov/Archives/edgar/data/1048911/000104891125000011/,https://www.sec.gov/Archives/edgar/data/1048911/000104891125000011/fdx-20250531.htm,data/raw/sec_10k_html/top100/chunk_02/FDX/2025_FDX_10k.html,data/processed/sec_10k_text/top100/chunk_02/FDX/2025_FDX_10k.txt,success,,75594,27,3.571712
3,51,75,51,Progressive,PGR,80661,0000080661,2023,10-K,2024-02-26,2023-12-31,0000080661-24-000007,pgr-20231231.htm,https://www.sec.gov/Archives/edgar/data/80661/000008066124000007/,https://www.sec.gov/Archives/edgar/data/80661/000008066124000007/pgr-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/PGR/2023_PGR_10k.html,data/processed/sec_10k_text/top100/chunk_03/PGR/2023_PGR_10k.txt,success,,31937,15,4.696747
3,51,75,51,Progressive,PGR,80661,0000080661,2024,10-K,2025-03-03,2024-12-31,0000080661-25-000007,pgr-20241231.htm,https://www.sec.gov/Archives/edgar/data/80661/000008066125000007/,https://www.sec.gov/Archives/edgar/data/80661/000008066125000007/pgr-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/PGR/2024_PGR_10k.html,data/processed/sec_10k_text/top100/chunk_03/PGR/2024_PGR_10k.txt,success,,30889,13,4.208618
3,51,75,51,Progressive,PGR,80661,0000080661,2025,10-K,2026-03-02,2025-12-31,0000080661-26-000086,pgr-20251231.htm,https://www.sec.gov/Archives/edgar/data/80661/000008066126000086/,https://www.sec.gov/Archives/edgar/data/80661/000008066126000086/pgr-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/PGR/2025_PGR_10k.html,data/processed/sec_10k_text/top100/chunk_03/PGR/2025_PGR_10k.txt,success,,30534,6,1.965023
3,51,75,52,Lowe's,LOW,60667,0000060667,2023,10-K,2023-03-27,2023-02-03,0000060667-23-000034,low-20230203.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066723000034/,https://www.sec.gov/Archives/edgar/data/60667/000006066723000034/low-20230203.htm,data/raw/sec_10k_html/top100/chunk_03/LOW/2023_LOW_10k.html,data/processed/sec_10k_text/top100/chunk_03/LOW/2023_LOW_10k.txt,success,,41432,0,0.0
3,51,75,52,Lowe's,LOW,60667,0000060667,2024,10-K,2024-03-25,2024-02-02,0000060667-24-000033,low-20240202.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066724000033/,https://www.sec.gov/Archives/edgar/data/60667/000006066724000033/low-20240202.htm,data/raw/sec_10k_html/top100/chunk_03/LOW/2024_LOW_10k.html,data/processed/sec_10k_text/top100/chunk_03/LOW/2024_LOW_10k.txt,success,,40866,7,1.712915
3,51,75,52,Lowe's,LOW,60667,0000060667,2025,10-K,2025-03-24,2025-01-31,0000060667-25-000049,low-20250131.htm,https://www.sec.gov/Archives/edgar/data/60667/000006066725000049/,https://www.sec.gov/Archives/edgar/data/60667/000006066725000049/low-20250131.htm,data/raw/sec_10k_html/top100/chunk_03/LOW/2025_LOW_10k.html,data/processed/sec_10k_text/top100/chunk_03/LOW/2025_LOW_10k.txt,success,,39568,8,2.021836
3,51,75,53,Energy Transfer,ET,1276187,0001276187,2023,10-K,2024-02-16,2023-12-31,0001276187-24-000024,et-20231231.htm,https://www.sec.gov/Archives/edgar/data/1276187/000127618724000024/,https://www.sec.gov/Archives/edgar/data/1276187/000127618724000024/et-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/ET/2023_ET_10k.html,data/processed/sec_10k_text/top100/chunk_03/ET/2023_ET_10k.txt,success,,154192,1,0.064854
3,51,75,53,Energy Transfer,ET,1276187,0001276187,2024,10-K,2025-02-14,2024-12-31,0001276187-25-000018,et-20241231.htm,https://www.sec.gov/Archives/edgar/data/1276187/000127618725000018/,https://www.sec.gov/Archives/edgar/data/1276187/000127618725000018/et-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/ET/2024_ET_10k.html,data/processed/sec_10k_text/top100/chunk_03/ET/2024_ET_10k.txt,success,,157988,1,0.063296
3,51,75,53,Energy Transfer,ET,1276187,0001276187,2025,10-K,2026-02-19,2025-12-31,0001276187-26-000013,et-20251231.htm,https://www.sec.gov/Archives/edgar/data/1276187/000127618726000013/,https://www.sec.gov/Archives/edgar/data/1276187/000127618726000013/et-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/ET/2025_ET_10k.html,data/processed/sec_10k_text/top100/chunk_03/ET/2025_ET_10k.txt,success,,162490,1,0.061542
3,51,75,54,Procter & Gamble,PG,80424,0000080424,2023,10-K,2023-08-04,2023-06-30,0000080424-23-000073,pg-20230630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042423000073/,https://www.sec.gov/Archives/edgar/data/80424/000008042423000073/pg-20230630.htm,data/raw/sec_10k_html/top100/chunk_03/PG/2023_PG_10k.html,data/processed/sec_10k_text/top100/chunk_03/PG/2023_PG_10k.txt,success,,41379,0,0.0
3,51,75,54,Procter & Gamble,PG,80424,0000080424,2024,10-K,2024-08-05,2024-06-30,0000080424-24-000083,pg-20240630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042424000083/,https://www.sec.gov/Archives/edgar/data/80424/000008042424000083/pg-20240630.htm,data/raw/sec_10k_html/top100/chunk_03/PG/2024_PG_10k.html,data/processed/sec_10k_text/top100/chunk_03/PG/2024_PG_10k.txt,success,,42242,7,1.657119
3,51,75,54,Procter & Gamble,PG,80424,0000080424,2025,10-K,2025-08-04,2025-06-30,0000080424-25-000076,pg-20250630.htm,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/,https://www.sec.gov/Archives/edgar/data/80424/000008042425000076/pg-20250630.htm,data/raw/sec_10k_html/top100/chunk_03/PG/2025_PG_10k.html,data/processed/sec_10k_text/top100/chunk_03/PG/2025_PG_10k.txt,success,,42692,8,1.873887
3,51,75,55,Sysco,SYY,96021,0000096021,2023,10-K,2023-08-25,2023-07-01,0000096021-23-000117,syy-20230701.htm,https://www.sec.gov/Archives/edgar/data/96021/000009602123000117/,https://www.sec.gov/Archives/edgar/data/96021/000009602123000117/syy-20230701.htm,data/raw/sec_10k_html/top100/chunk_03/SYY/2023_SYY_10k.html,data/processed/sec_10k_text/top100/chunk_03/SYY/2023_SYY_10k.txt,success,,60096,1,0.1664
3,51,75,55,Sysco,SYY,96021,0000096021,2024,10-K,2024-08-28,2024-06-29,0000096021-24-000128,syy-20240629.htm,https://www.sec.gov/Archives/edgar/data/96021/000009602124000128/,https://www.sec.gov/Archives/edgar/data/96021/000009602124000128/syy-20240629.htm,data/raw/sec_10k_html/top100/chunk_03/SYY/2024_SYY_10k.html,data/processed/sec_10k_text/top100/chunk_03/SYY/2024_SYY_10k.txt,success,,61381,16,2.60667
3,51,75,55,Sysco,SYY,96021,0000096021,2025,10-K,2025-08-22,2025-06-28,0000096021-25-000099,syy-20250628.htm,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/syy-20250628.htm,data/raw/sec_10k_html/top100/chunk_03/SYY/2025_SYY_10k.html,data/processed/sec_10k_text/top100/chunk_03/SYY/2025_SYY_10k.txt,success,,61241,16,2.612629
3,51,75,56,American Express,AXP,4962,0000004962,2023,10-K,2024-02-09,2023-12-31,0000004962-24-000013,axp-20231231.htm,https://www.sec.gov/Archives/edgar/data/4962/000000496224000013/,https://www.sec.gov/Archives/edgar/data/4962/000000496224000013/axp-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/AXP/2023_AXP_10k.html,data/processed/sec_10k_text/top100/chunk_03/AXP/2023_AXP_10k.txt,success,,86796,33,3.802019
3,51,75,56,American Express,AXP,4962,0000004962,2024,10-K,2025-02-07,2024-12-31,0000004962-25-000016,axp-20241231.htm,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/axp-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/AXP/2024_AXP_10k.html,data/processed/sec_10k_text/top100/chunk_03/AXP/2024_AXP_10k.txt,success,,88945,50,5.621451
3,51,75,56,American Express,AXP,4962,0000004962,2025,10-K,2026-02-06,2025-12-31,0000004962-26-000080,axp-20251231.htm,https://www.sec.gov/Archives/edgar/data/4962/000000496226000080/,https://www.sec.gov/Archives/edgar/data/4962/000000496226000080/axp-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/AXP/2025_AXP_10k.html,data/processed/sec_10k_text/top100/chunk_03/AXP/2025_AXP_10k.txt,success,,88936,13,1.461725
3,51,75,57,Albertsons,ACI,1646972,0001646972,2023,10-K,2023-04-25,2023-02-25,0001646972-23-000045,aci-20230225.htm,https://www.sec.gov/Archives/edgar/data/1646972/000164697223000045/,https://www.sec.gov/Archives/edgar/data/1646972/000164697223000045/aci-20230225.htm,data/raw/sec_10k_html/top100/chunk_03/ACI/2023_ACI_10k.html,data/processed/sec_10k_text/top100/chunk_03/ACI/2023_ACI_10k.txt,success,,56196,0,0.0
3,51,75,57,Albertsons,ACI,1646972,0001646972,2024,10-K,2024-04-22,2024-02-24,0001646972-24-000060,aci-20240224.htm,https://www.sec.gov/Archives/edgar/data/1646972/000164697224000060/,https://www.sec.gov/Archives/edgar/data/1646972/000164697224000060/aci-20240224.htm,data/raw/sec_10k_html/top100/chunk_03/ACI/2024_ACI_10k.html,data/processed/sec_10k_text/top100/chunk_03/ACI/2024_ACI_10k.txt,success,,50631,4,0.79003
3,51,75,57,Albertsons,ACI,1646972,0001646972,2025,10-K,2025-04-21,2025-02-22,0001646972-25-000052,aci-20250222.htm,https://www.sec.gov/Archives/edgar/data/1646972/000164697225000052/,https://www.sec.gov/Archives/edgar/data/1646972/000164697225000052/aci-20250222.htm,data/raw/sec_10k_html/top100/chunk_03/ACI/2025_ACI_10k.html,data/processed/sec_10k_text/top100/chunk_03/ACI/2025_ACI_10k.txt,success,,49640,4,0.805802
3,51,75,58,Archer Daniels Midland,ADM,7084,0000007084,2023,10-K,2024-03-12,2023-12-31,0000007084-24-000009,adm-20231231.htm,https://www.sec.gov/Archives/edgar/data/7084/000000708424000009/,https://www.sec.gov/Archives/edgar/data/7084/000000708424000009/adm-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/ADM/2023_ADM_10k.html,data/processed/sec_10k_text/top100/chunk_03/ADM/2023_ADM_10k.txt,success,,59800,5,0.83612
3,51,75,58,Archer Daniels Midland,ADM,7084,0000007084,2024,10-K,2025-02-20,2024-12-31,0000007084-25-000011,adm-20241231.htm,https://www.sec.gov/Archives/edgar/data/7084/000000708425000011/,https://www.sec.gov/Archives/edgar/data/7084/000000708425000011/adm-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/ADM/2024_ADM_10k.html,data/processed/sec_10k_text/top100/chunk_03/ADM/2024_ADM_10k.txt,success,,54413,4,0.735118
3,51,75,58,Archer Daniels Midland,ADM,7084,0000007084,2025,10-K,2026-02-17,2025-12-31,0000007084-26-000011,adm-20251231.htm,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/,https://www.sec.gov/Archives/edgar/data/7084/000000708426000011/adm-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/ADM/2025_ADM_10k.html,data/processed/sec_10k_text/top100/chunk_03/ADM/2025_ADM_10k.txt,success,,51245,4,0.780564
3,51,75,59,MetLife,MET,1099219,0001099219,2023,10-K,2024-02-16,2023-12-31,0001099219-24-000035,met-20231231.htm,https://www.sec.gov/Archives/edgar/data/1099219/000109921924000035/,https://www.sec.gov/Archives/edgar/data/1099219/000109921924000035/met-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/MET/2023_MET_10k.html,data/processed/sec_10k_text/top100/chunk_03/MET/2023_MET_10k.txt,success,,166237,9,0.541396
3,51,75,59,MetLife,MET,1099219,0001099219,2024,10-K,2025-02-21,2024-12-31,0001099219-25-000044,met-20241231.htm,https://www.sec.gov/Archives/edgar/data/1099219/000109921925000044/,https://www.sec.gov/Archives/edgar/data/1099219/000109921925000044/met-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/MET/2024_MET_10k.html,data/processed/sec_10k_text/top100/chunk_03/MET/2024_MET_10k.txt,success,,156386,7,0.44761
3,51,75,59,MetLife,MET,1099219,0001099219,2025,10-K,2026-02-19,2025-12-31,0001099219-26-000013,met-20251231.htm,https://www.sec.gov/Archives/edgar/data/1099219/000109921926000013/,https://www.sec.gov/Archives/edgar/data/1099219/000109921926000013/met-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/MET/2025_MET_10k.html,data/processed/sec_10k_text/top100/chunk_03/MET/2025_MET_10k.txt,success,,160996,5,0.310567
3,51,75,60,HCA Healthcare,HCA,860730,0000860730,2023,10-K,2024-02-16,2023-12-31,0000950170-24-016524,hca-20231231.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017024016524/,https://www.sec.gov/Archives/edgar/data/860730/000095017024016524/hca-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/HCA/2023_HCA_10k.html,data/processed/sec_10k_text/top100/chunk_03/HCA/2023_HCA_10k.txt,success,,70435,16,2.271598
3,51,75,60,HCA Healthcare,HCA,860730,0000860730,2024,10-K,2025-02-14,2024-12-31,0000950170-25-020134,hca-20241231.htm,https://www.sec.gov/Archives/edgar/data/860730/000095017025020134/,https://www.sec.gov/Archives/edgar/data/860730/000095017025020134/hca-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/HCA/2024_HCA_10k.html,data/processed/sec_10k_text/top100/chunk_03/HCA/2024_HCA_10k.txt,success,,71272,12,1.683691
3,51,75,60,HCA Healthcare,HCA,860730,0000860730,2025,10-K,2026-02-10,2025-12-31,0001193125-26-044769,hca-20251231.htm,https://www.sec.gov/Archives/edgar/data/860730/000119312526044769/,https://www.sec.gov/Archives/edgar/data/860730/000119312526044769/hca-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/HCA/2025_HCA_10k.html,data/processed/sec_10k_text/top100/chunk_03/HCA/2025_HCA_10k.txt,success,,70422,16,2.272017
3,51,75,61,Lockheed Martin,LMT,936468,0000936468,2023,10-K,2024-01-23,2023-12-31,0000936468-24-000010,lmt-20231231.htm,https://www.sec.gov/Archives/edgar/data/936468/000093646824000010/,https://www.sec.gov/Archives/edgar/data/936468/000093646824000010/lmt-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/LMT/2023_LMT_10k.html,data/processed/sec_10k_text/top100/chunk_03/LMT/2023_LMT_10k.txt,success,,65486,3,0.458113
3,51,75,61,Lockheed Martin,LMT,936468,0000936468,2024,10-K,2025-01-28,2024-12-31,0000936468-25-000009,lmt-20241231.htm,https://www.sec.gov/Archives/edgar/data/936468/000093646825000009/,https://www.sec.gov/Archives/edgar/data/936468/000093646825000009/lmt-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/LMT/2024_LMT_10k.html,data/processed/sec_10k_text/top100/chunk_03/LMT/2024_LMT_10k.txt,success,,65429,7,1.069862
3,51,75,61,Lockheed Martin,LMT,936468,0000936468,2025,10-K,2026-01-29,2025-12-31,0001628280-26-004195,lmt-20251231.htm,https://www.sec.gov/Archives/edgar/data/936468/000162828026004195/,https://www.sec.gov/Archives/edgar/data/936468/000162828026004195/lmt-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/LMT/2025_LMT_10k.html,data/processed/sec_10k_text/top100/chunk_03/LMT/2025_LMT_10k.txt,success,,63495,6,0.944956
3,51,75,62,New York Life Insurance,,,,2023,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
3,51,75,62,New York Life Insurance,,,,2024,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
3,51,75,62,New York Life Insurance,,,,2025,,,,,,,https://data.sec.gov/submissions/CIK.json,,,failed,submissions_fetch_failed: HTTPError: HTTP Error 404: Not Found,0,0,0.0
3,51,75,63,Capital One Financial,COF,927628,0000927628,2023,10-K,2024-02-23,2023-12-31,0000927628-24-000094,cof-20231231.htm,https://www.sec.gov/Archives/edgar/data/927628/000092762824000094/,https://www.sec.gov/Archives/edgar/data/927628/000092762824000094/cof-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/COF/2023_COF_10k.html,data/processed/sec_10k_text/top100/chunk_03/COF/2023_COF_10k.txt,success,,109248,5,0.457674
3,51,75,63,Capital One Financial,COF,927628,0000927628,2024,10-K,2025-02-20,2024-12-31,0000927628-25-000092,cof-20241231.htm,https://www.sec.gov/Archives/edgar/data/927628/000092762825000092/,https://www.sec.gov/Archives/edgar/data/927628/000092762825000092/cof-20241231.htm,data/raw/sec_10k_html/top100/chunk_03/COF/2024_COF_10k.html,data/processed/sec_10k_text/top100/chunk_03/COF/2024_COF_10k.txt,success,,112939,8,0.708347
3,51,75,63,Capital One Financial,COF,927628,0000927628,2025,10-K,2026-02-19,2025-12-31,0000927628-26-000024,cof-20251231.htm,https://www.sec.gov/Archives/edgar/data/927628/000092762826000024/,https://www.sec.gov/Archives/edgar/data/927628/000092762826000024/cof-20251231.htm,data/raw/sec_10k_html/top100/chunk_03/COF/2025_COF_10k.html,data/processed/sec_10k_text/top100/chunk_03/COF/2025_COF_10k.txt,success,,125312,12,0.95761
3,51,75,64,Allstate,ALL,899051,0000899051,2023,10-K,2024-02-21,2023-12-31,0000899051-24-000013,all-20231231.htm,https://www.sec.gov/Archives/edgar/data/899051/000089905124000013/,https://www.sec.gov/Archives/edgar/data/899051/000089905124000013/all-20231231.htm,data/raw/sec_10k_html/top100/chunk_03/ALL/2023_ALL_10k.html,data/processed/sec_10k_text/top100/chunk_03/ALL/2023_ALL_10k.txt,success,,105133,4,0.38047
